Filename,Duration_sec,Frame_Count
grader-temperatur.mp4,2.12,53
blomkaal.mp4,2.44,61
jul.mp4,1.72,43
41.mp4,1.8,45
stakkar-s.mp4,2.48,62
pollenallergi.mp4,3.08,77
klore-andre.mp4,1.8,45
vite-2.mp4,2.76,69
eksem.mp4,2.44,61
loennsoppgave.mp4,2.52,63
sovepose.mp4,2.24,56
A.mp4,1.28,32
latter-1.mp4,2.32,58
faguttrykk-2.mp4,2.32,58
tirsdag.mp4,1.64,41
trekkspill.mp4,2.12,53
69.mp4,1.92,48
girboks.mp4,2.28,57
reinkappkjoering.mp4,3.6,90
felles-3.mp4,2.16,54
kypros-2.mp4,1.56,39
dorhaandtak-2.mp4,3.16,79
sprekk.mp4,1.84,46
pinocchio.mp4,1.96,49
skrue-2.mp4,1.48,37
ti-paa-halv-klokke-1.mp4,2.36,59
monosakkarid.mp4,2.88,72
aandsverk-1.mp4,2.0,50
kokkekniv-3.mp4,2.88,72
skape.mp4,2.0,50
kollisjon.mp4,2.16,54
nr-1.mp4,1.44,36
testiklene.mp4,2.28,57
skjele.mp4,1.96,49
template.mp4,2.48,62
kroatia-2.mp4,2.32,58
kilde-4.mp4,1.16,29
karbonadekaker.mp4,2.36,59
skjema.mp4,2.0,50
lytte-3.mp4,2.08,52
folkeskikk.mp4,2.52,63
foerste-1.mp4,1.6,40
helsepersonell-loven.mp4,3.0,75
facebook-2.mp4,2.4,60
fyrstikk.mp4,1.68,42
storkjokken.mp4,1.76,44
dollar-2.mp4,1.84,46
boerste-dyr.mp4,2.2,55
totempael.mp4,2.72,68
bygge-opp.mp4,2.12,53
sparekule-bowling.mp4,2.6,65
fiskemel.mp4,2.44,61
favoritt.mp4,2.84,71
plutselig-3.mp4,2.08,52
meg.mp4,1.24,31
tove.mp4,1.28,32
mitokondrie-3.mp4,2.88,72
sokker.mp4,1.56,39
stabilt-sideleie.mp4,2.8,70
frankrike-3.mp4,2.44,61
kabel.mp4,2.84,71
down-syndrom.mp4,2.8,70
persienne.mp4,2.0,50
bedoevelse-1-narkose.mp4,1.8,45
tannlege.mp4,1.96,49
traktor.mp4,2.76,69
