Filename,Duration_sec,Frame_Count
M2_49812_50107.mp4,11.8,295
M2_46092_46174.mp4,3.28,82
M1_26844_27546.mp4,28.08,702
M2_43561_43721.mp4,6.4,160
M2_42389_42842.mp4,18.12,453
M1_61329_61672.mp4,13.72,343
M1_68224_68456.mp4,9.28,232
M1_53518_53772.mp4,10.16,254
M2_53885_54449.mp4,22.56,564
M1_04098_04395.mp4,11.88,297
M1_56384_56651.mp4,10.68,267
M1_15386_15736.mp4,14.16,354
M1_40466_40722.mp4,10.24,256
M1_20687_21158.mp4,18.84,471
M1_03085_03425.mp4,13.6,340
M1_57802_57915.mp4,4.52,113
M2_10072_10392.mp4,12.8,320
M2_53173_53394.mp4,8.84,221
M1_07924_08030.mp4,4.24,106
M2_43791_44083.mp4,11.68,292
M1_07501_07552.mp4,2.04,51
M2_76093_76262.mp4,6.76,169
M2_04438_04541.mp4,4.12,103
M2_03407_03472.mp4,2.6,65
M2_66370_66425.mp4,2.2,55
M2_44395_44899.mp4,20.16,504
M2_68154_68460.mp4,12.24,306
M2_32906_33221.mp4,12.6,315
M1_11004_11130.mp4,5.04,126
M1_67348_67627.mp4,11.16,279
M1_61995_62066.mp4,2.84,71
M1_23627_23976.mp4,13.96,349
M2_20516_20627.mp4,4.44,111
M2_79895_79967.mp4,2.88,72
M1_73712_73927.mp4,8.6,215
M1_32182_32397.mp4,8.6,215
M1_14043_14274.mp4,9.24,231
M2_37677_37776.mp4,3.96,99
M1_64225_64579.mp4,14.16,354
M1_49703_49801.mp4,3.92,98
M1_09455_09514.mp4,2.36,59
M2_48745_48851.mp4,4.24,106
M1_16626_16965.mp4,13.56,339
M1_30708_31081.mp4,14.92,373
M1_62872_63163.mp4,11.64,291
M2_76387_76574.mp4,7.48,187
M1_67137_67346.mp4,8.36,209
M2_37896_38235.mp4,13.56,339
M2_55698_55972.mp4,10.96,274
M1_13393_13540.mp4,5.88,147
M2_30464_30856.mp4,15.68,392
M2_88512_88697.mp4,7.4,185
M2_22639_23005.mp4,14.64,366
M1_26231_26802.mp4,22.84,571
M2_90202_90343.mp4,5.64,141
M1_06943_07194.mp4,10.04,251
M2_50167_50579.mp4,16.48,412
M1_09992_10157.mp4,6.6,165
M2_85491_85777.mp4,11.44,286
M2_79895_80251.mp4,14.24,356
M1_81929_82429.mp4,20.0,500
M2_09339_09484.mp4,5.8,145
M2_42196_42387.mp4,7.64,191
M1_81168_81437.mp4,10.76,269
M2_79658_79877.mp4,8.76,219
M2_24897_25013.mp4,4.64,116
M1_28014_28411.mp4,15.88,397
M1_08813_09032.mp4,8.76,219
M2_06257_06613.mp4,14.24,356
M1_70055_70373.mp4,12.72,318
M2_72743_72979.mp4,9.44,236
M1_67640_68043.mp4,16.12,403
M2_29783_30140.mp4,14.28,357
M1_15967_16255.mp4,11.52,288
M2_23120_23578.mp4,18.32,458
M2_74088_74398.mp4,12.4,310
M1_54335_54644.mp4,12.36,309
M1_61686_61814.mp4,5.12,128
M1_65113_65420.mp4,12.28,307
M1_76330_76607.mp4,11.08,277
M1_66240_66565.mp4,13.0,325
M2_66241_66379.mp4,5.52,138
M1_70474_70656.mp4,7.28,182
M1_75020_75253.mp4,9.32,233
M1_32658_32892.mp4,9.36,234
M1_02696_03031.mp4,13.4,335
M1_08137_08295.mp4,6.32,158
M1_49462_49565.mp4,4.12,103
M2_85152_85460.mp4,12.32,308
M1_88140_88405.mp4,10.6,265
M2_25590_25754.mp4,6.56,164
M1_03500_03766.mp4,10.64,266
M1_01607_01949.mp4,13.68,342
M2_37130_37388.mp4,10.32,258
M1_60857_60977.mp4,4.8,120
M2_76843_77062.mp4,8.76,219
M1_39636_40040.mp4,16.16,404
M2_37386_37562.mp4,7.04,176
M1_64225_64581.mp4,14.24,356
M2_31308_31521.mp4,8.52,213
