Filename,Duration_sec,Frame_Count
grader-temperatur.mp4,2.12,53
potet-3.mp4,2.08,52
blomkaal.mp4,2.44,61
stakkar-s.mp4,2.48,62
41.mp4,1.8,45
jul.mp4,1.72,43
pollenallergi.mp4,3.08,77
vite-2.mp4,2.76,69
klore-andre.mp4,1.8,45
eksem.mp4,2.44,61
loennsoppgave.mp4,2.52,63
A.mp4,1.28,32
sovepose.mp4,2.24,56
latter-1.mp4,2.32,58
faguttrykk-2.mp4,2.32,58
trekkspill.mp4,2.12,53
tirsdag.mp4,1.64,41
reinkappkjoering.mp4,3.6,90
girboks.mp4,2.28,57
69.mp4,1.92,48
felles-3.mp4,2.16,54
kypros-2.mp4,1.56,39
dorhaandtak-2.mp4,3.16,79
ti-paa-halv-klokke-1.mp4,2.36,59
aandsverk-1.mp4,2.0,50
monosakkarid.mp4,2.88,72
skrue-2.mp4,1.48,37
sprekk.mp4,1.84,46
pinocchio.mp4,1.96,49
skape.mp4,2.0,50
kokkekniv-3.mp4,2.88,72
nr-1.mp4,1.44,36
kollisjon.mp4,2.16,54
skjele.mp4,1.96,49
testiklene.mp4,2.28,57
kroatia-2.mp4,2.32,58
template.mp4,2.48,62
kilde-4.mp4,1.16,29
skjema.mp4,2.0,50
karbonadekaker.mp4,2.36,59
foerste-1.mp4,1.6,40
folkeskikk.mp4,2.52,63
lytte-3.mp4,2.08,52
helsepersonell-loven.mp4,3.0,75
fyrstikk.mp4,1.68,42
facebook-2.mp4,2.4,60
storkjokken.mp4,1.76,44
dollar-2.mp4,1.84,46
sparekule-bowling.mp4,2.6,65
bygge-opp.mp4,2.12,53
totempael.mp4,2.72,68
boerste-dyr.mp4,2.2,55
favoritt.mp4,2.84,71
fiskemel.mp4,2.44,61
meg.mp4,1.24,31
plutselig-3.mp4,2.08,52
sokker.mp4,1.56,39
tove.mp4,1.28,32
stabilt-sideleie.mp4,2.8,70
mitokondrie-3.mp4,2.88,72
frankrike-3.mp4,2.44,61
down-syndrom.mp4,2.8,70
kabel.mp4,2.84,71
persienne.mp4,2.0,50
bedoevelse-1-narkose.mp4,1.8,45
biskop.mp4,2.24,56
bisettelse.mp4,2.52,63
vindsperre-1.mp4,2.32,58
tannlege.mp4,1.96,49
traktor.mp4,2.76,69
lama.mp4,1.84,46
sekk-1.mp4,2.16,54
hoeste.mp4,2.04,51
i-morges-2.mp4,1.6,40
list-gulv-2.mp4,2.76,69
instrument.mp4,1.8,45
hard-1.mp4,1.72,43
krem-floetekrem.mp4,2.0,50
hale-1.mp4,2.64,66
hun.mp4,1.24,31
sak.mp4,1.36,34
godkjenne.mp4,1.92,48
konkret.mp4,1.8,45
videregaaendeskole-1.mp4,3.44,86
naar-1.mp4,1.56,39
sommerfugl.mp4,2.04,51
sluttposisjon-bowling.mp4,2.84,71
sette-seg-to-personer-setter-seg.mp4,2.2,55
thailand-2.mp4,2.88,72
rest.mp4,1.4,35
filippinene-2.mp4,2.24,56
balalaika.mp4,2.52,63
utsikt.mp4,1.96,49
doedsfall.mp4,2.04,51
eie-2.mp4,2.44,61
velferd.mp4,1.6,40
form-vertikal-lang.mp4,1.84,46
vagina.mp4,2.24,56
kai-1.mp4,2.0,50
diagnose.mp4,1.92,48
julepynt.mp4,2.08,52
taare.mp4,2.0,50
avrunde.mp4,2.2,55
typisk-2.mp4,2.48,62
tel-aviv.mp4,1.96,49
rapport-1.mp4,1.96,49
flytte-1.mp4,1.64,41
verdenskongress.mp4,2.68,67
nett.mp4,1.8,45
forferdelig.mp4,2.04,51
skjoert-ta-av-skjoert.mp4,1.72,43
frank.mp4,1.44,36
mindre-2.mp4,2.12,53
vokse-hoyde.mp4,2.12,53
brahma-hinduismen.mp4,2.16,54
henvise-2.mp4,1.72,43
parentes-1.mp4,1.76,44
strike-bowling.mp4,1.96,49
amen.mp4,2.08,52
god-dag.mp4,2.6,65
avanse-fortjeneste.mp4,2.32,58
menneske-2.mp4,2.08,52
geografi.mp4,1.96,49
vlog-videologg-1.mp4,2.28,57
dag.mp4,1.56,39
lunge-2.mp4,2.24,56
uaktsom-1.mp4,2.64,66
takrenne.mp4,2.6,65
orm.mp4,1.6,40
etiopia-1.mp4,2.4,60
krympet-akse.mp4,1.88,47
stoerst.mp4,1.96,49
saksoeker.mp4,2.36,59
disk.mp4,2.08,52
krampe.mp4,2.08,52
form-roerformet-og-krum.mp4,2.68,67
ekstrem.mp4,1.4,35
frankrike-2.mp4,2.12,53
mitokondrie-2.mp4,2.76,69
vajrayana.mp4,2.64,66
plutselig-2.mp4,2.12,53
tegnebrett.mp4,2.28,57
foreldre-1.mp4,2.2,55
hissig.mp4,2.0,50
politi.mp4,2.0,50
hoved-.mp4,2.0,50
rosin.mp4,1.88,47
lommebok.mp4,3.12,78
oldemor-1.mp4,2.04,51
detalje-detaljert-1.mp4,2.28,57
evangelium.mp4,1.84,46
piksler.mp4,2.16,54
hundemat.mp4,2.8,70
bluse-2.mp4,1.84,46
brudekjole.mp4,3.36,84
psykisk.mp4,2.0,50
fly-fugl-insekt.mp4,2.08,52
holdning.mp4,1.8,45
facebook-3.mp4,2.56,64
lytte-2.mp4,2.0,50
trang-t.mp4,2.44,61
velkommen.mp4,1.6,40
aarer.mp4,2.16,54
manisk-depressiv-lidelse.mp4,3.96,99
anorakk.mp4,2.08,52
utrede-ning.mp4,1.88,47
sand.mp4,1.84,46
familierett.mp4,2.6,65
flyver.mp4,1.8,45
utenriks.mp4,2.76,69
frisoer.mp4,1.64,41
impotens.mp4,1.64,41
stork.mp4,2.0,50
blender.mp4,2.44,61
parykk.mp4,1.76,44
oppfatte-ing.mp4,1.76,44
snu-1.mp4,1.4,35
68.mp4,1.92,48
anmelde-2.mp4,2.0,50
felles-2.mp4,1.96,49
hold-kjeft-2.mp4,1.56,39
karate.mp4,2.36,59
general.mp4,1.64,41
hvile.mp4,1.88,47
40.mp4,1.56,39
stjoerdal.mp4,2.24,56
sans.mp4,1.4,35
trikk-2.mp4,1.72,43
puste.mp4,1.92,48
gangfelt.mp4,2.32,58
gjennomsnitt-matte.mp4,1.92,48
cellulose-1.mp4,2.2,55
anonym.mp4,1.6,40
metanol.mp4,1.48,37
eske.mp4,2.16,54
frisk-fysisk.mp4,1.8,45
forening-2.mp4,1.8,45
hygiene-isk.mp4,1.84,46
midtstopper-1.mp4,2.36,59
fremskrittspartiet-2.mp4,3.28,82
bil-2.mp4,2.56,64
W.mp4,1.8,45
6.mp4,1.6,40
pleier-sykepleier.mp4,2.04,51
kretsloep-3.mp4,2.48,62
herme-1.mp4,2.16,54
potet-2.mp4,1.32,33
nitten.mp4,2.16,54
54.mp4,1.64,41
parallellogram.mp4,2.8,70
pusteproblemer.mp4,3.16,79
paraply.mp4,2.28,57
ledsage-r.mp4,1.68,42
omfavne.mp4,2.0,50
tuba1.mp4,2.36,59
etterlysning.mp4,2.0,50
storslalom.mp4,1.88,47
love.mp4,1.84,46
brussel.mp4,2.32,58
union.mp4,2.64,66
klorofyll.mp4,2.16,54
kraft-tyngdekraft.mp4,1.8,45
skulder.mp4,1.68,42
tegnspraak-2.mp4,1.88,47
betennelse.mp4,1.96,49
kjoekkenutstyr.mp4,3.2,80
Donald.mp4,1.84,46
beskylde.mp4,2.16,54
egenskap.mp4,2.24,56
soeskenbarn.mp4,1.68,42
jakob.mp4,1.4,35
paradis-2.mp4,2.32,58
83.mp4,1.68,42
kampanje-1.mp4,2.52,63
aktor-2.mp4,1.52,38
utenat.mp4,1.88,47
hoerselssentral.mp4,2.24,56
parabel-matte.mp4,2.04,51
stoepe.mp4,2.48,62
truck.mp4,2.16,54
politi-2.mp4,2.12,53
ordklasser.mp4,2.8,70
97.mp4,1.88,47
forandre-2.mp4,1.36,34
tvers-kryss.mp4,1.92,48
bordsag-2.mp4,3.6,90
slaa-aa-slaa.mp4,1.44,36
vinne.mp4,1.4,35
kravstor.mp4,2.76,69
fri-2.mp4,1.8,45
bortskjemt.mp4,2.2,55
luthersk.mp4,1.8,45
bibliotek-1.mp4,1.8,45
premiere.mp4,2.6,65
positive-symptomer.mp4,2.92,73
schizofreni.mp4,2.4,60
kyssesyke.mp4,2.48,62
oest-retning.mp4,1.64,41
sosiale-medier.mp4,2.88,72
italia-1.mp4,2.0,50
hjernerystelse-1.mp4,3.36,84
siden-2.mp4,1.76,44
tvang.mp4,1.64,41
reisebyraa.mp4,2.52,63
aesj.mp4,2.4,60
svaer-1-.mp4,2.92,73
bremseklosser-2.mp4,3.08,77
fredag.mp4,1.44,36
unntak-unntatt-1.mp4,1.76,44
stoevsuge-r-2.mp4,1.88,47
baal-2.mp4,2.12,53
brensel.mp4,2.48,62
hoey-1.mp4,2.36,59
dempe-ball.mp4,2.16,54
kledning-liggende.mp4,1.68,42
blyant-lang-og-smal.mp4,2.04,51
sting-2.mp4,2.48,62
afghanistan-1.mp4,2.24,56
atombombe.mp4,2.28,57
tvilling-1.mp4,1.96,49
funksjonshemmet.mp4,2.2,55
streik-e.mp4,1.88,47
klubbmesterskap.mp4,2.08,52
forlate-tilgi.mp4,2.12,53
komplementaer.mp4,2.48,62
koordinat.mp4,1.96,49
bifil-bifili.mp4,2.08,52
horn-lange-krumme-horn.mp4,1.56,39
sigurd.mp4,1.36,34
mangle.mp4,1.64,41
finnmark.mp4,2.2,55
psykososial-1.mp4,2.72,68
fest.mp4,1.48,37
stykke-av-kake-ol.mp4,1.68,42
lakkere-2.mp4,2.16,54
lisens.mp4,2.04,51
togbane.mp4,2.64,66
kari-2.mp4,1.8,45
aldri.mp4,1.28,32
vaniljeessens.mp4,2.44,61
agurk.mp4,2.12,53
nesespray.mp4,2.16,54
mixmaster.mp4,2.28,57
soloppgang-1.mp4,2.12,53
fravaer-1.mp4,1.8,45
Bergen.mp4,1.6,40
hensikt.mp4,1.76,44
metafor.mp4,2.48,62
middag.mp4,2.16,54
industri.mp4,2.08,52
smerte-lig-2.mp4,2.2,55
husleie.mp4,2.28,57
seksualitet.mp4,2.08,52
hoest.mp4,1.6,40
straffesak.mp4,2.2,55
rope.mp4,1.56,39
kaffe.mp4,1.4,35
se-ut-som.mp4,2.16,54
haandverk.mp4,1.96,49
husmor-1.mp4,1.84,46
kontrakt-3.mp4,1.68,42
media.mp4,2.04,51
bud.mp4,1.88,47
venner.mp4,2.72,68
individuell-plan.mp4,2.8,70
byraakrati-2.mp4,2.76,69
kongress.mp4,2.2,55
overtro.mp4,1.96,49
bolig.mp4,1.24,31
tale-snakke.mp4,2.0,50
horisont.mp4,2.0,50
H-melk-1.mp4,2.68,67
oppdagelsesreisende.mp4,3.24,81
hedmark.mp4,2.2,55
nesespray-bruke-2.mp4,1.48,37
troendelag.mp4,2.12,53
guvernoer.mp4,2.36,59
cytosol-1.mp4,2.28,57
neglboerste.mp4,2.32,58
roed.mp4,1.28,32
samarbeid-e.mp4,2.84,71
organisasjon.mp4,2.0,50
skog-2.mp4,1.56,39
faste-konstanter.mp4,3.12,78
slips.mp4,2.0,50
kjemi.mp4,2.08,52
bar-utested-2.mp4,1.48,37
baufil-1.mp4,2.84,71
furte.mp4,1.88,47
flette-haaret.mp4,2.2,55
psykiske-problemer.mp4,2.68,67
plate.mp4,2.36,59
arvemateriale.mp4,2.52,63
hyper.mp4,1.96,49
svanger-skap.mp4,2.0,50
innkreve-ing.mp4,2.04,51
holmenkollen.mp4,2.64,66
hordaland-2.mp4,1.88,47
overflatevev-1.mp4,2.6,65
lupe.mp4,1.96,49
boblebukse-2.mp4,2.64,66
and-svoemmer.mp4,2.72,68
taktikk-4-4-2-fotball.mp4,2.08,52
nordland-2.mp4,2.8,70
opptog.mp4,2.32,58
stimulere-2.mp4,2.6,65
press-e.mp4,2.16,54
tall-2.mp4,2.16,54
planke.mp4,2.08,52
kunde.mp4,1.88,47
voldta.mp4,1.84,46
psykiatrisk-poliklinikk.mp4,3.6,90
egg.mp4,2.0,50
skredder.mp4,2.16,54
forlovet.mp4,2.16,54
ISO.mp4,1.16,29
smugle-ing-2.mp4,1.76,44
forkle.mp4,1.76,44
stor-stort-i-hoeyden.mp4,1.88,47
psykiater.mp4,1.76,44
oerehenger.mp4,2.48,62
virkelighet.mp4,2.12,53
Frelsesarmeen-2.mp4,2.2,55
forestille.mp4,2.2,55
ideologi.mp4,2.08,52
kjede-kjetting.mp4,1.88,47
120-meter.mp4,2.28,57
tankekart.mp4,2.28,57
tannpirker.mp4,1.96,49
i-veien.mp4,2.08,52
nett-tv.mp4,2.0,50
slim.mp4,2.32,58
sverge.mp4,1.84,46
rundstykke.mp4,2.6,65
museum.mp4,2.32,58
ekte.mp4,1.44,36
gyngestol.mp4,2.2,55
bringebaer-1.mp4,2.48,62
finne-2.mp4,1.92,48
slekt.mp4,1.84,46
tabell-2.mp4,1.92,48
forfall.mp4,1.64,41
sitt.mp4,1.92,48
faa-3.mp4,2.2,55
eksklusjon.mp4,2.4,60
julie.mp4,1.88,47
slukke-lys.mp4,1.64,41
frivillig.mp4,1.72,43
hoere-stemmer.mp4,2.64,66
lungekreft.mp4,3.24,81
sikkerhets-skyld.mp4,1.96,49
genser-2.mp4,1.8,45
co2-karbondioksid.mp4,2.08,52
kaldt-veldig-kaldt.mp4,1.8,45
skrutrekker.mp4,2.04,51
roedme.mp4,1.92,48
